time,seconds_elapsed,AccelerationZ,AccelerationY,AccelerationX,GyroscopeZ,GyroscopeY,GyroscopeX,Label
1.73e+18,3.785656982,-1.172418224,-10.52639518,-2.734681277,-0.430295438,-0.38902691,0.16264087,jumping
1.73e+18,3.795605225,-0.854876708,-10.48266593,-1.61809483,-0.328420758,-0.147464603,0.234725714,jumping
1.73e+18,3.805552002,-0.16224048,-10.50976086,-1.278281422,-0.241638765,0.030161187,0.2599985,jumping
1.73e+18,3.815500244,0.411636097,-10.41711063,-1.409780581,-0.202406675,0.14739114,0.275805146,jumping
1.73e+18,3.825448242,0.73659695,-10.23946742,-1.682495991,-0.205005437,0.26775533,0.309776545,jumping
1.73e+18,3.835395264,0.821684632,-9.968368502,-1.922859283,-0.247505754,0.402056694,0.312927902,jumping
1.73e+18,3.845343018,0.700762251,-9.537429739,-2.143521411,-0.323501229,0.508166194,0.336450726,jumping
1.73e+18,3.855290039,0.484177017,-8.793443848,-2.324866989,-0.380599678,0.588709772,0.3480874,jumping
1.73e+18,3.865238281,0.160441906,-7.741945083,-2.272440928,-0.461519301,0.682050467,0.419148505,jumping
1.73e+18,3.875186035,-0.807612268,-6.611725247,-2.167840736,-0.604046643,0.703829229,0.71552825,jumping
1.73e+18,3.885133301,-0.974094039,-4.905365566,-1.791542495,-0.79148984,0.475572646,1.166168451,jumping
1.73e+18,3.895081055,1.714488627,-2.636173264,-0.914273192,-0.947223485,0.631006479,1.143059492,jumping
1.73e+18,3.905029297,2.785404041,1.021881041,0.910158158,-0.91869247,0.603989482,1.120234728,jumping
1.73e+18,3.914977295,-0.605634309,8.42017986,2.915198588,-0.825776875,-0.385799646,1.362413526,jumping
1.73e+18,3.924924072,2.202208431,16.16429586,3.905653102,-0.562918544,-0.943290412,0.530672252,jumping
1.73e+18,3.93487207,7.834171531,21.2569475,7.029510514,-0.104048178,0.028989214,-0.471298397,jumping
1.73e+18,3.944820068,5.030412918,21.81484091,7.816945086,-0.04064285,1.065176249,-0.502090454,jumping
1.73e+18,3.95476709,-2.916193736,15.89836762,4.714541965,0.072947361,1.127572775,0.258697152,jumping
1.73e+18,3.964715088,-11.10502977,12.23987902,3.367475907,0.264838696,0.135953069,1.060029387,jumping
1.73e+18,3.974662109,-11.24737955,16.44708404,2.757231255,0.31546858,-0.931161165,1.039134264,jumping
1.73e+18,3.984610352,-3.307811712,21.79191362,0.581936111,0.266165942,-0.840719819,0.436399817,jumping
1.73e+18,3.994558105,2.880026444,20.51984435,-1.302257487,0.216041014,0.003318729,-0.198964104,jumping
1.73e+18,4.004505127,3.232426508,13.18048229,-1.297996907,0.121265985,0.520978332,-0.965900779,jumping
1.73e+18,4.014453125,0.923370471,5.232843955,0.266590424,0.127052501,0.286557019,-1.265855551,jumping
1.73e+18,4.024400146,-2.511732646,1.182398351,1.322813222,0.182155341,-0.304362357,-0.900210381,jumping
1.73e+18,4.034348145,-3.487033137,-1.231691082,1.077082266,0.212196067,-0.2597211,-0.690894723,jumping
1.73e+18,4.044296143,-1.928013889,-4.055549064,0.683059421,0.233491063,-0.117398702,-0.736866832,jumping
1.73e+18,4.054243164,-1.263646309,-5.885907466,1.286137835,0.311921418,-0.355604857,-0.622706175,jumping
1.73e+18,4.064190918,-0.648016749,-6.388690399,0.720963473,0.342266858,-0.403585225,-0.57098794,jumping
1.73e+18,4.07413916,0.195146177,-6.245921512,-0.255456524,0.411560714,-0.294804424,-0.550163388,jumping
1.73e+18,4.084086182,1.05363227,-5.876991169,-0.678902009,0.487876236,-0.132155851,-0.547207117,jumping
1.73e+18,4.09403418,1.546997971,-5.664644888,-1.202720131,0.534635186,0.015960108,-0.550892651,jumping
1.73e+18,4.103981201,1.567669003,-5.340326424,-1.607932771,0.576108575,0.05732419,-0.534911394,jumping
1.73e+18,4.113929199,1.102934938,-4.726601821,-1.775708089,0.557777524,0.074047245,-0.482913136,jumping
1.73e+18,4.123877197,0.515921232,-3.852258781,-2.058643425,0.454329699,0.103396721,-0.412828803,jumping
1.73e+18,4.133823975,0.264772634,-3.260810891,-2.223388582,0.302503139,0.137132317,-0.332699895,jumping
1.73e+18,4.143772217,0.25401334,-3.085046913,-2.275528957,0.129785419,0.167441592,-0.205410957,jumping
1.73e+18,4.153719971,0.074994158,-2.982963672,-2.028723211,-0.016826656,0.175789014,-0.029324869,jumping
1.73e+18,4.163667236,-0.193407772,-2.844220387,-1.281302231,-0.105550282,0.190172985,0.177275166,jumping
1.73e+18,4.17361499,-0.203797648,-2.708298589,-0.253047125,-0.154647782,0.305412769,0.353292257,jumping
1.73e+18,4.183562256,0.528955485,-2.465056819,0.480746896,-0.214442551,0.440658599,0.478807032,jumping
1.73e+18,4.19351001,1.22326403,-1.985340873,0.481518757,-0.301208586,0.485584527,0.518867314,jumping
1.73e+18,4.203458252,1.524093481,-1.330546008,0.234775847,-0.373516649,0.294992059,0.455302656,jumping
1.73e+18,4.213405029,1.511105989,-0.542615177,0.205227535,-0.438098043,-0.070519328,0.353267908,jumping
1.73e+18,4.223353027,1.054650507,0.450238507,-0.021311814,-0.525156796,-0.378465712,0.279212058,jumping
1.73e+18,4.23330127,0.184952115,1.710633705,-0.376240666,-0.596717834,-0.554639161,0.307442635,jumping
1.73e+18,4.243248047,-0.80859368,2.705798589,-0.46899713,-0.63718164,-0.621052086,0.423416048,jumping
1.73e+18,4.253196289,-1.428819336,2.926172109,-0.426245052,-0.653029859,-0.640416443,0.585675836,jumping
1.73e+18,4.263143066,-1.553700099,2.277168687,-0.214331464,-0.642778158,-0.677596688,0.765509367,jumping
1.73e+18,4.273091309,-1.459568694,1.140369474,0.188702517,-0.599978507,-0.704862416,0.937097371,jumping
1.73e+18,4.283039063,-1.151085513,-0.195987852,0.467716077,-0.548735619,-0.719493747,1.103530288,jumping
1.73e+18,4.292986084,-0.590448357,-1.689749323,0.390522289,-0.512417793,-0.593896151,1.207493901,jumping
1.73e+18,4.302933838,-0.298015563,-3.057138915,0.051283393,-0.490445614,-0.287540674,1.286298037,jumping
1.73e+18,4.31288208,-0.623496202,-4.233679772,-0.33095096,-0.465808958,0.107322223,1.303887486,jumping
1.73e+18,4.322829346,-0.685195702,-5.217509607,-0.660825012,-0.401548445,0.443663746,1.136961102,jumping
1.73e+18,4.3327771,-0.651039312,-5.793225675,-0.848320637,-0.267565608,0.364515126,1.03212893,jumping
1.73e+18,4.342724365,-2.195465241,-5.550114253,-0.999979956,-0.111211456,0.053724464,1.168694735,jumping
1.73e+18,4.352672119,-4.098505578,-4.611961881,-1.614980644,0.054295219,-0.291396171,1.179712057,jumping
1.73e+18,4.362620117,-2.912495466,-3.760205351,-1.608340037,0.13123931,-0.721494019,0.986411273,jumping
1.73e+18,4.372566895,-1.884440559,-2.103679668,-1.786419306,0.004150603,-0.820489049,0.904093802,jumping
1.73e+18,4.382515137,-1.83986375,0.637116585,-2.37142708,-0.214877814,-0.545047879,0.941317439,jumping
1.73e+18,4.392463135,0.025195378,3.557513618,-2.52948779,-0.382984787,-0.022727136,0.919731736,jumping
1.73e+18,4.402410156,0.508224394,7.268936525,-1.662421463,-0.350202769,0.721769214,0.823275447,jumping
1.73e+18,4.412358154,-1.472108881,11.9234516,-0.77478055,-0.208886668,1.023970842,0.655331194,jumping
1.73e+18,4.422306152,-3.069158146,16.11713663,0.602733984,-0.021257797,0.506066084,0.281481922,jumping
1.73e+18,4.432253174,-2.307671378,18.58416621,2.821172689,0.194785282,-0.168573827,-0.340155244,jumping
1.73e+18,4.442200928,-1.434491974,19.47102036,4.142287437,0.349126816,-0.325769782,-0.916195869,jumping
1.73e+18,4.452148193,-1.925101801,18.94494598,4.092065608,0.353137255,-0.121408649,-1.321197867,jumping
1.73e+18,4.462095947,-1.91377552,16.92471441,4.008127972,0.391500324,0.014871666,-1.64214015,jumping
1.73e+18,4.472044189,-1.346502141,14.64843303,4.173279079,0.486756533,0.114995867,-1.823836684,jumping
1.73e+18,4.481991211,-1.05937096,12.7686118,3.17251243,0.553327262,0.342854142,-1.853773594,jumping
1.73e+18,4.491939209,-0.591327478,11.07323645,1.647227109,0.541287601,0.603075624,-1.765166998,jumping
1.73e+18,4.501887207,-0.04843984,9.037721391,0.892484335,0.48455593,0.68173641,-1.616665959,jumping
1.73e+18,4.511833984,0.47530339,6.47171998,1.333174165,0.438835829,0.539122045,-1.446315289,jumping
1.73e+18,4.521781982,0.678925171,3.74032167,2.255001133,0.465298146,0.335412294,-1.299534559,jumping
1.73e+18,4.531730225,0.671333327,1.38134213,3.133505823,0.581187487,0.196537778,-1.210139871,jumping
1.73e+18,4.541677246,0.619245413,-0.628756753,3.416284946,0.740653634,0.148146808,-1.130145788,jumping
1.73e+18,4.551625244,0.383174009,-2.467326518,2.762472078,0.857529402,0.216500834,-1.066889644,jumping
1.73e+18,4.561572266,0.290192322,-4.386574332,1.170839869,0.860172331,0.317981482,-1.059278131,jumping
1.73e+18,4.57152002,0.399512528,-6.175892867,-0.765757285,0.775373518,0.312250376,-1.127967715,jumping
1.73e+18,4.581468018,0.333188583,-7.856424864,-2.318111231,0.646378994,0.181727976,-1.209279418,jumping
1.73e+18,4.591415039,-0.102127665,-9.326441887,-3.306886998,0.510884285,0.035934299,-1.19236064,jumping
1.73e+18,4.601363037,-0.60263973,-10.19964745,-3.497805876,0.428930759,-0.301316053,-0.847347975,jumping
1.73e+18,4.611311035,-0.606430939,-10.56855675,-3.244813988,0.414229572,-0.652653575,-0.091483496,jumping
1.73e+18,4.621257813,-0.282757788,-11.03531501,-3.040591685,0.423349828,-0.109523393,0.01347352,jumping
1.73e+18,4.631205811,-0.442320573,-11.9202227,-2.516697574,0.348446012,-0.025731027,-0.123788737,jumping
1.73e+18,4.641153076,-1.260127487,-12.05275486,-1.925495769,0.250751048,-0.32484585,0.018278437,jumping
1.73e+18,4.651101074,-2.051253315,-11.56474688,-2.194411055,0.200249776,-0.235922366,0.164705694,jumping
1.73e+18,4.661049072,-2.000576436,-11.01827971,-2.581808637,0.159141004,-0.08826308,0.231566846,jumping
1.73e+18,4.670996094,-1.476426306,-10.37775828,-3.099578711,0.063467473,-0.091525972,0.236069977,jumping
1.73e+18,4.680944092,-1.385250243,-9.698980483,-4.024502769,-0.099806771,-0.280469418,0.264384001,jumping
1.73e+18,4.690892334,-1.629579224,-9.211823574,-4.907039052,-0.305364996,-0.559297562,0.32957685,jumping
1.73e+18,4.700838867,-1.727335834,-9.29132615,-5.053142052,-0.473856419,-0.818918705,0.406587154,jumping
1.73e+18,4.710787109,-1.32355045,-9.637425068,-4.340236943,-0.55492276,-0.906957984,0.465057909,jumping
1.73e+18,4.720734863,-0.749054865,-9.891415026,-3.361296049,-0.569109619,-0.763407111,0.51067996,jumping
1.73e+18,4.730682129,-0.264912316,-10.02163481,-2.610449625,-0.547164619,-0.508187592,0.532919466,jumping
1.73e+18,4.740629883,0.305000563,-10.14600938,-2.017899327,-0.499359488,-0.257914335,0.519495666,jumping
1.73e+18,4.750577148,0.992560839,-10.19575804,-1.50314977,-0.437153101,-0.044296067,0.439243466,jumping
1.73e+18,4.760525146,1.599344245,-10.1069376,-0.994273926,-0.38084209,0.120942608,0.347336501,jumping
1.73e+18,4.770473145,1.771412876,-9.792736625,-0.775872145,-0.336569965,0.318154722,0.279559314,jumping
1.73e+18,4.780419922,1.327473761,-9.23624899,-1.025327236,-0.310610861,0.556720555,0.232601583,jumping
1.73e+18,4.79036792,0.565523759,-8.363270809,-1.408303056,-0.304739922,0.640623152,0.266678065,jumping
1.73e+18,4.800316162,-0.506494026,-6.876894187,-1.429001414,-0.314403743,0.644819796,0.546046853,jumping
1.73e+18,4.810262939,-1.89938576,-4.656663192,-1.068096557,-0.423898548,0.37095201,1.032024264,jumping
1.73e+18,4.820211182,0.709037985,-2.378474514,-0.466375403,-0.573938906,0.625397384,1.275306344,jumping
1.73e+18,4.830157959,0.298469152,0.946970469,0.888278773,-0.653918982,0.571901143,1.700365305,jumping
1.73e+18,4.840106201,-3.575086684,8.392305764,2.701372882,-0.613488495,-0.601993918,1.822720647,jumping
1.73e+18,4.850053711,1.657298421,16.6028486,4.649714104,-0.473168641,-1.830812693,0.56453526,jumping
1.73e+18,4.860000977,9.767302324,21.10097601,6.903689839,-0.181758866,-1.44965291,-0.70790863,jumping
1.73e+18,4.869949219,6.73786624,20.59064866,6.488378269,-0.161180899,-0.268147856,-0.961536646,jumping
1.73e+18,4.879896973,-1.255464756,13.48711429,3.808799578,-0.036865175,0.728832841,-0.408645481,jumping
1.73e+18,4.889844238,-7.904580115,6.533631954,1.572646646,0.121644571,0.965516448,0.435735285,jumping
1.73e+18,4.899791992,-10.02055228,5.534431531,-0.713119993,0.262807965,-0.030290497,0.896725297,jumping
1.73e+18,4.909740234,-8.043383021,13.64408414,0.447583901,0.295545965,-1.075880766,0.78664726,jumping
1.73e+18,4.919686768,-3.464383499,23.23789452,0.63181161,0.09423992,-1.282693863,0.018551553,jumping
1.73e+18,4.92963501,3.304453634,24.38414662,-0.425028005,-0.02918108,-0.611698449,-0.592890263,jumping
1.73e+18,4.939583008,3.769179516,15.7785874,0.277309021,0.017374754,-0.049496464,-0.958291352,jumping
1.73e+18,4.949530029,0.897980375,7.209201311,1.411734345,0.131048858,0.100602224,-1.152679682,jumping
1.73e+18,4.959478027,-1.918082278,1.955903766,1.786149842,0.243679121,-0.070658751,-1.092094421,jumping
1.73e+18,4.969425049,-2.875993828,-1.579991894,1.572285119,0.362930417,-0.241200134,-0.914723098,jumping
1.73e+18,4.979373047,-2.238440021,-3.913611952,1.26082979,0.491917074,-0.238653228,-0.686458945,jumping
1.73e+18,4.989321045,-1.236421618,-5.280629204,0.63551368,0.559540033,-0.036151249,-0.520521879,jumping
1.73e+18,4.999268066,-0.204770804,-5.727300373,-0.056004942,0.57303977,0.194365978,-0.472510606,jumping
1.73e+18,5.00921582,0.63121759,-5.37686781,-0.618935616,0.540097296,0.316909194,-0.506406546,jumping
1.73e+18,5.019164063,0.866463685,-5.100438641,-1.371475546,0.495784253,0.304294735,-0.548841655,jumping
1.73e+18,5.029111084,0.571928329,-5.035122996,-1.947391228,0.451406389,0.210391149,-0.537552536,jumping
1.73e+18,5.039059082,0.036642508,-4.824015316,-2.296246605,0.378913015,0.128084287,-0.464832008,jumping
1.73e+18,5.049006104,-0.263969501,-4.337842157,-2.60981425,0.259369433,0.081276521,-0.378320813,jumping
1.73e+18,5.058954102,-0.215085351,-3.815173205,-2.832558006,0.117723204,0.0409276,-0.30249238,jumping
1.73e+18,5.0689021,-0.014931009,-3.542140108,-2.818009256,-0.027597236,-0.014273072,-0.228737742,jumping
1.73e+18,5.078848877,-0.016509821,-3.550855914,-2.59623756,-0.166583315,-0.051753685,-0.136750504,jumping
1.73e+18,5.088797119,-0.198322414,-3.58709101,-2.096739493,-0.262412906,-0.05757935,-0.0213299,jumping
1.73e+18,5.098745117,-0.268518816,-3.719102356,-1.293340752,-0.303211302,0.017917328,0.08982493,jumping
1.73e+18,5.108692139,0.094566892,-3.966644454,-0.411040323,-0.304594547,0.145977825,0.172571212,jumping
1.73e+18,5.118640137,0.703311935,-4.130120613,0.270054666,-0.281305015,0.27391541,0.206722587,jumping
1.73e+18,5.128588135,1.231083764,-4.057348223,0.608508914,-0.241755754,0.382042676,0.182929382,jumping
1.73e+18,5.138534912,1.545026964,-3.703113929,0.756611125,-0.199070126,0.424876273,0.124200471,jumping
1.73e+18,5.14848291,1.533503699,-3.129525521,0.707664724,-0.169807047,0.383732051,0.078336842,jumping
1.73e+18,5.158429932,1.199517828,-2.510170803,0.586895341,-0.153587371,0.266405582,0.073906615,jumping
1.73e+18,5.16837793,0.731152128,-1.91098852,0.492088959,-0.153735697,0.094958186,0.106181197,jumping
1.73e+18,5.178325928,0.236166133,-1.456039936,0.347312824,-0.177729055,-0.085230701,0.17366834,jumping
1.73e+18,5.188273193,-0.256618554,-1.284016312,0.12990809,-0.214108899,-0.220523804,0.288453758,jumping
1.73e+18,5.198220947,-0.75359017,-1.298984749,0.006232465,-0.248788387,-0.29508692,0.44047749,jumping
1.73e+18,5.208169189,-0.77890932,-1.405139769,0.046810413,-0.263841391,-0.299587935,0.633633137,jumping
1.73e+18,5.218115967,-0.608578546,-1.428118494,0.193113027,-0.26968956,-0.258879036,0.843788445,jumping
1.73e+18,5.228063965,-0.208711139,-1.276409345,0.23520664,-0.283673018,-0.212522164,1.063740492,jumping
1.73e+18,5.238010986,0.087407723,-0.955427332,0.137108815,-0.295353562,-0.136858955,1.276547194,jumping
1.73e+18,5.247958984,-0.261367794,-0.396018256,0.178096075,-0.306534827,-0.016324013,1.469808221,jumping
1.73e+18,5.257907227,-1.106855765,0.469428361,0.278707709,-0.308921516,0.105140969,1.638715148,jumping
1.73e+18,5.267854004,-1.883275168,1.581204192,0.174125052,0.292297453,4.042034626,-1.278965712,jumping
1.73e+18,5.267854004,-1.883275168,1.581204192,0.174125052,-0.364939511,0.068762459,1.698811412,jumping
1.73e+18,5.277802246,-1.34881334,2.489796124,-0.629980084,-0.456798077,-0.17031084,1.452262402,jumping
1.73e+18,5.28775,0.189366972,2.831341616,-1.511598157,-0.526615739,-0.245756596,0.948543906,jumping
1.73e+18,5.297697021,-0.82077687,3.023846886,-2.018564805,-0.483711153,-0.188022882,0.41852349,jumping
1.73e+18,5.307644775,-2.977607698,3.546002044,-1.979326289,-0.317064643,-0.404548258,0.079019204,jumping
1.73e+18,5.317593018,-4.573095851,5.221441686,-1.899298374,0.044931419,-0.434029281,-0.057458688,jumping
1.73e+18,5.327540039,-4.462854438,8.092629575,-0.398482893,0.468884021,0.158614069,-0.120157756,jumping
1.73e+18,5.337488037,-3.356353917,11.70875671,0.688836689,0.727723479,0.869847775,-0.236619294,jumping
1.73e+18,5.347435303,-2.523204472,16.2488902,1.389793147,0.908398211,0.85219419,-0.803704619,jumping
1.73e+18,5.357383057,-0.594960282,19.05854781,2.206364236,0.764141679,0.507709622,-1.53921473,jumping
1.73e+18,5.367331055,-0.328989305,18.11767215,1.705602725,0.485828042,0.283634186,-1.892024755,jumping
1.73e+18,5.377277832,-1.855906684,16.09375576,2.074219472,0.294306219,0.190041825,-1.860851526,jumping
1.73e+18,5.387226074,-2.34315361,14.36218097,3.255242151,0.147800937,0.193272501,-1.750215769,jumping
1.73e+18,0.039111816,-0.021758827,-0.118885323,0.112203945,-0.052331813,-0.085354999,0.019583462,running
1.73e+18,0.049059814,0.010125088,-0.070555884,0.074591715,-0.06295386,-0.117482483,0.036028683,running
1.73e+18,0.059007813,-0.008653116,-0.089248309,0.035523149,-0.068629585,-0.156646132,0.052976508,running
1.73e+18,0.068954834,0.017786417,-0.133254624,0.042176761,-0.072429389,-0.160509571,0.056734227,running
1.73e+18,0.078902588,0.064931906,-0.146051562,0.028639527,-0.072723396,-0.128705308,0.054933395,running
1.73e+18,0.088849854,0.041867257,-0.084270521,0.002547639,-0.063415989,-0.094485007,0.061783955,running
1.73e+18,0.098797607,0.012168869,-0.092539752,-0.010927344,-0.036603283,-0.041071847,0.070735104,running
1.73e+18,0.108744873,-0.011393939,-0.115325584,-0.034389761,-0.009199063,0.01009218,0.083005689,running
1.73e+18,0.118692627,-0.012418168,-0.121760001,-0.031294133,0.011005807,0.047184154,0.073600732,running
1.73e+18,0.128639893,0.072360887,-0.194489722,-0.044179918,0.04085179,0.021473173,0.037488144,running
1.73e+18,0.138587402,-0.020970892,-0.127768886,-0.06041589,0.091255307,0.005626299,0.021064162,running
1.73e+18,0.148535645,-0.401593865,0.182515206,-0.016281273,0.086761437,0.027011128,0.002193407,running
1.73e+18,0.158482666,0.095899584,-0.17982699,0.037091421,0.061453681,-0.034889787,-0.028131476,running
1.73e+18,0.168430664,-0.057041445,-0.337293096,0.368770184,-0.008969746,0.065563858,-0.020730801,running
1.73e+18,0.17837793,-0.129269354,-0.173574944,0.159805362,-0.064510502,0.160695165,-0.016044436,running
1.73e+18,0.188325684,-0.003294365,-0.182623343,0.138256378,-0.060504358,0.167656064,-0.021159928,running
1.73e+18,0.198272949,-0.023235622,-0.165191731,-0.012027415,-0.048445031,0.177642643,-0.021366591,running
1.73e+18,0.208220459,-0.020496845,-0.105080669,-0.084144849,-0.030949585,0.204522729,-0.042134829,running
1.73e+18,0.218167725,-0.00556231,-0.101162034,0.014785773,-0.002428728,0.291065067,-0.069422908,running
1.73e+18,0.228115479,-0.104691231,-0.145232062,-0.025295477,0.045037542,0.3693313,-0.101920754,running
1.73e+18,0.238063721,-0.16140286,-0.28372751,0.089412268,0.112861596,0.400297195,-0.138900891,running
1.73e+18,0.248010986,-0.207905522,-0.385330858,0.129641694,0.172969431,0.365973026,-0.134551093,running
1.73e+18,0.25795874,-0.104654407,-0.596632014,0.082338091,0.136698231,0.000554291,0.344092697,running
1.73e+18,0.267906006,0.958954922,-0.599721212,0.32696927,0.050892789,-0.348718017,0.856036961,running
1.73e+18,0.277853516,0.953136591,0.663703563,0.365777432,0.136906758,-0.328087032,0.905006349,running
1.73e+18,0.287800781,-0.611587591,0.842762492,-0.379853011,0.208863229,-0.072819747,0.763554394,running
1.73e+18,0.297748535,-1.097153286,0.19155776,-0.351361953,0.157461822,0.155449376,0.702041268,running
1.73e+18,0.307696777,-0.421458403,-0.496050995,0.091258772,0.017420754,0.214471444,0.625907958,running
1.73e+18,0.317643555,-0.03508052,-0.830402776,-0.001333294,-0.093195237,0.035118721,0.476415664,running
1.73e+18,0.327591797,0.275136792,-0.851886294,-0.193710262,-0.239169672,-0.156846479,0.365803033,running
1.73e+18,0.337538574,-0.048151744,-0.673759093,-0.018069325,-0.363433033,-0.16838409,0.298454076,running
1.73e+18,0.347486572,-0.154077048,-0.515844075,0.111402858,-0.49239853,-0.103030242,0.27681154,running
1.73e+18,0.357433838,-0.183266317,-0.728181588,-0.004364625,-0.540256321,0.027438547,0.307098627,running
1.73e+18,0.367381592,-0.256819483,-0.512755461,0.294323138,-0.548546612,0.181996271,0.436633646,running
1.73e+18,0.377328857,-0.23656463,-0.059428341,-0.069783146,-0.558056772,0.298051476,0.495643973,running
1.73e+18,0.387276611,-0.093665541,0.053093292,-0.253311329,-0.666569471,0.474726439,0.571549833,running
1.73e+18,0.397224854,-0.47076107,-0.161014738,-0.438787139,-0.738906503,0.506635904,0.499282002,running
1.73e+18,0.407171631,0.333646556,-0.479971966,0.508353135,-0.759197414,0.43744275,0.422449499,running
1.73e+18,0.417119629,0.059436524,-0.272281987,0.912014015,-0.708340943,0.354005367,0.330468178,running
1.73e+18,0.42706665,0.373003876,-0.076104166,0.444885455,-0.630334139,0.126599193,0.235581324,running
1.73e+18,0.437014648,0.371118208,0.388656788,-0.230574596,-0.518588722,-0.024906451,0.199865684,running
1.73e+18,0.446961914,-0.11423019,0.60080667,-0.334106575,-0.421699286,-0.060772672,0.196667269,running
1.73e+18,0.456909668,-0.245670459,0.741827252,0.0057213,-0.320753753,-0.051737364,0.173268199,running
1.73e+18,0.46685791,0.153011464,0.804598473,0.40023149,-0.242648646,-0.082318693,0.105369955,running
1.73e+18,0.476804688,0.461164098,0.837911544,0.14526801,-0.166775987,-0.11150188,0.058182202,running
1.73e+18,0.486752686,0.235239958,0.660410951,0.392276732,-0.094358988,-0.116504349,0.028443042,running
1.73e+18,0.496699707,-0.028154666,0.62299629,0.354602542,-0.054704253,-0.026112402,0.025853917,running
1.73e+18,0.506647705,-0.178714645,0.498442274,0.233544552,-0.032122284,0.065998033,0.060130604,running
1.73e+18,0.516594727,-0.07767273,-0.066003627,0.46248161,0.009025153,0.132356808,0.073236816,running
1.73e+18,0.526542725,0.274059518,-0.327936654,0.6992045,0.081688717,0.029995183,0.06332057,running
1.73e+18,0.536490967,0.454607808,-0.36338323,0.831513368,0.121034794,-0.055010788,0.077580728,running
1.73e+18,0.546437744,-0.52478346,-0.463050642,0.15169892,0.071619108,0.384620935,0.27196604,running
1.73e+18,0.556385742,-0.77909929,-0.320305136,0.044062721,0.069682717,0.547363222,0.32997635,running
1.73e+18,0.566332764,-0.088930914,0.419610729,0.063304597,0.079292409,0.414791077,0.27969867,running
1.73e+18,0.576280762,1.894239922,0.192678289,-0.527841387,0.038959365,-0.231819376,0.01493972,running
1.73e+18,0.586227783,1.266250354,-0.398795904,-1.344752521,-0.102749422,-0.325493932,-0.059422113,running
1.73e+18,0.596175781,-1.274184654,-0.593331219,-1.469180572,-0.169572398,0.01674117,0.045404702,running
1.73e+18,0.606124023,-1.037702588,-0.43666474,0.20182401,-0.081776284,0.158253551,0.080877915,running
1.73e+18,0.616070557,0.216089267,-0.175741182,0.826401724,0.027149398,0.16252473,0.053106207,running
1.73e+18,0.626018799,0.357948638,-0.278566766,0.952135305,0.114952058,0.215110525,0.064387009,running
1.73e+18,0.63596582,-0.029571255,-0.298781287,0.279416076,0.100824788,0.269183606,0.065275706,running
1.73e+18,0.645913818,-0.020771278,-0.121855278,-0.331432679,0.057177786,0.285845608,0.047704592,running
1.73e+18,0.65586084,0.19531419,-0.024187516,-0.462960041,-0.000701225,0.247773051,0.022731863,running
1.73e+18,0.665808838,0.253529648,-0.05960019,-0.80977383,-0.09433122,0.162112609,-0.01351597,running
1.73e+18,0.675756836,0.421472723,-0.089242464,-1.465089211,-0.2249787,0.045954049,-0.061463252,running
1.73e+18,0.685703613,0.534111261,-0.108442839,-1.095861054,-0.316148102,-0.070498593,-0.086176418,running
1.73e+18,0.695651611,0.377106635,-0.09103227,-0.72265318,-0.405068368,-0.132924438,-0.077859104,running
1.73e+18,0.705598877,0.24657939,-0.186881585,-0.459269662,-0.494506419,-0.150398523,-0.035714701,running
1.73e+18,0.715546631,0.214662157,-0.551268439,-0.433212846,-0.647066414,-0.169342384,0.046306666,running
1.73e+18,0.725493896,0.173143567,-1.221440322,-0.787358876,-0.853930295,-0.292451531,0.191890657,running
1.73e+18,0.735441895,-0.059247431,-1.841166211,-1.153024372,-1.11274004,-0.45672971,0.363629401,running
1.73e+18,0.745388672,-0.306669117,-1.905987935,-1.352120127,-1.391798258,-0.549198031,0.489876062,running
1.73e+18,0.75533667,-0.139801269,-1.678457529,-0.84942721,-1.690288901,-0.493964285,0.500401974,running
1.73e+18,0.765284668,0.400087113,-1.513845059,-0.45481882,-1.981092691,-0.438439965,0.381846398,running
1.73e+18,0.775231689,0.927056978,-1.325916595,-0.423016446,-2.254822731,-0.395519942,0.163113773,running
1.73e+18,0.785179688,1.289767423,-1.265158467,-0.406951446,-2.480687857,-0.321805149,-0.071311988,running
1.73e+18,0.795126953,1.162837326,-1.315690385,-0.078253745,-2.629158735,-0.229324207,-0.278101921,running
1.73e+18,0.805074707,0.901695742,-1.461398832,0.156499891,-2.703441858,-0.175510421,-0.473491251,running
1.73e+18,0.815022705,0.941662134,-1.486200096,0.292798851,-2.708077431,-0.229304671,-0.633511305,running
1.73e+18,0.824969482,0.780086255,-1.363460436,-0.514932513,-2.65440321,-0.424157679,-0.611775696,running
1.73e+18,0.834917725,-0.008463585,-1.528770241,-1.412487356,-2.462461472,-0.534418941,-0.429885536,running
1.73e+18,0.844864746,-0.715886462,-1.989745246,-0.63751859,-2.125212193,-0.692723036,-0.194932178,running
1.73e+18,0.854812744,-0.927948081,-1.689867981,0.312367986,-1.745608687,-0.829673171,0.041168239,running
1.73e+18,0.86476001,-1.251894789,-0.596290069,1.597441626,-1.352844834,-0.776654601,0.21540536,running
1.73e+18,0.874707764,-0.905229469,0.666502838,2.258122188,-1.09077692,-0.675454736,0.222702682,running
1.73e+18,0.884654785,0.32101913,1.600506274,1.867634239,-0.872526884,-0.567292988,0.090149909,running
1.73e+18,0.894602539,0.765561471,3.018307372,1.094371254,-0.664868474,-0.439875364,-0.031351488,running
1.73e+18,0.904550781,0.725100573,4.095525685,0.321639746,-0.488342702,-0.283345699,-0.096200757,running
